"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x4871022420","x1207008872503791616",2019-12-17 18:45:15,"sam_albadri","Ways to increase organ donation #donation #kidney #mayorenalpath @HennepinKidney @ldcornell @MayoClinicPath @MayoClinic https://t.co/F2TMBxNaGv","Twitter for iPhone",119,,,,FALSE,FALSE,8,1,,,"donation kidney mayorenalpath",,,,,"http://pbs.twimg.com/media/EMAoKrAX0AIIAEp.jpg","https://t.co/F2TMBxNaGv","https://twitter.com/sam_albadri/status/1207008872503791616/photo/1","photo","http://pbs.twimg.com/media/EMAoKrAX0AIIAEp.jpg http://pbs.twimg.com/media/EMAoKq-W4AAeUPU.jpg http://pbs.twimg.com/media/EMAoKrlXkAocJQA.jpg","https://t.co/F2TMBxNaGv https://t.co/F2TMBxNaGv https://t.co/F2TMBxNaGv","https://twitter.com/sam_albadri/status/1207008872503791616/photo/1 https://twitter.com/sam_albadri/status/1207008872503791616/photo/1 https://twitter.com/sam_albadri/status/1207008872503791616/photo/1",,"x842538858491330560 x570278096 x4528949564 x14592723","HennepinKidney ldcornell MayoClinicPath MayoClinic","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sam_albadri/status/1207008872503791616","Sam Albadri,MBChB, M.Sc.","Mayo Clinic, Rochester, MN","#Renalpathology fellow #cytopath #renalpath @MayoClinicPath #mayorenalpath and #mayotrained Disclaimer: Tweets and Retweets are not medical advice","https://t.co/yCLtvWabMU",FALSE,4432,247,52,9025,11059,2016-02-07 00:52:02,FALSE,"https://t.co/yCLtvWabMU","http://linkedin.com/in/sam-albadri-26633286",,"https://pbs.twimg.com/profile_banners/4871022420/1454809823","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/696365167613911041/o7iiO1YJ_normal.jpg"
"x29481148","x1204435632736616448",2019-12-10 16:20:06,"renalandurology","Reducing RAASi dose found to raise MACE, death risk in CKD, heart failure https://t.co/TnqGVJMDDB #kidney","Hootsuite Inc.",105,,,,FALSE,FALSE,5,1,,,"kidney",,"ow.ly/aJFD50xwkYW","https://t.co/TnqGVJMDDB","http://ow.ly/aJFD50xwkYW",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/renalandurology/status/1204435632736616448","Renal & Urology News","New York, NY","Clinical news for nephrologists and urologists.","http://t.co/pOia6HWwHO",FALSE,11947,334,238,11818,39,2009-04-07 16:22:25,FALSE,"http://t.co/pOia6HWwHO","http://www.renalandurologynews.com/",,"https://pbs.twimg.com/profile_banners/29481148/1358537063","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2278576644/buh0nr9yduxiv4k45icb_normal.png"
"x29481148","x1207043037551087623",2019-12-17 21:01:00,"renalandurology","Itolizumab receives fast track status for lupus nephritis https://t.co/aUwfcKpE7P #kidney","Hootsuite Inc.",89,,,,FALSE,FALSE,1,2,,,"kidney",,"ow.ly/qMiH50xB63T","https://t.co/aUwfcKpE7P","http://ow.ly/qMiH50xB63T",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/renalandurology/status/1207043037551087623","Renal & Urology News","New York, NY","Clinical news for nephrologists and urologists.","http://t.co/pOia6HWwHO",FALSE,11947,334,238,11818,39,2009-04-07 16:22:25,FALSE,"http://t.co/pOia6HWwHO","http://www.renalandurologynews.com/",,"https://pbs.twimg.com/profile_banners/29481148/1358537063","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2278576644/buh0nr9yduxiv4k45icb_normal.png"
"x29481148","x1204783649704554497",2019-12-11 15:23:00,"renalandurology","Tenapanor may improve uncontrolled hyperphosphatemia https://t.co/moCiYccFV5 #kidney","Hootsuite Inc.",84,,,,FALSE,FALSE,1,0,,,"kidney",,"ow.ly/Sfws50xxsKR","https://t.co/moCiYccFV5","http://ow.ly/Sfws50xxsKR",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/renalandurology/status/1204783649704554497","Renal & Urology News","New York, NY","Clinical news for nephrologists and urologists.","http://t.co/pOia6HWwHO",FALSE,11947,334,238,11818,39,2009-04-07 16:22:25,FALSE,"http://t.co/pOia6HWwHO","http://www.renalandurologynews.com/",,"https://pbs.twimg.com/profile_banners/29481148/1358537063","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2278576644/buh0nr9yduxiv4k45icb_normal.png"
"x28676469","x1207043027476324353",2019-12-17 21:00:58,"DaVita","Thank you, @RepJahanaHayes for visiting DaVita Housatonic Dialysis center to learn about the importance of #integratedcare for #kidney patients. We appreciate your time and commitment to working with the kidney care community to improve health care. #DaVitaVoice https://t.co/n3asaF2AFP","Hootsuite Inc.",262,,,,FALSE,FALSE,1,0,,,"integratedcare kidney DaVitaVoice",,,,,"http://pbs.twimg.com/media/EMBHPJ3W4AAPbiW.jpg","https://t.co/n3asaF2AFP","https://twitter.com/DaVita/status/1207043027476324353/photo/1","photo","http://pbs.twimg.com/media/EMBHPJ3W4AAPbiW.jpg http://pbs.twimg.com/media/EMBHPKhWoAEoByv.jpg http://pbs.twimg.com/media/EMBHPKLWkAEOqHN.jpg","https://t.co/n3asaF2AFP https://t.co/n3asaF2AFP https://t.co/n3asaF2AFP","https://twitter.com/DaVita/status/1207043027476324353/photo/1 https://twitter.com/DaVita/status/1207043027476324353/photo/1 https://twitter.com/DaVita/status/1207043027476324353/photo/1",,"x1082086081238102018","RepJahanaHayes","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DaVita/status/1207043027476324353","DaVita","HQ in Denver, CO","Committed to bold, patient-centric care models, implementing the latest technologies and moving toward integrated care offerings for all. #DaVitaWay","https://t.co/8Z0NHAXpWX",FALSE,14361,4340,257,14235,4203,2009-04-03 22:50:07,TRUE,"https://t.co/8Z0NHAXpWX","http://ow.ly/GZBo50kcvNe",,"https://pbs.twimg.com/profile_banners/28676469/1572640827","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/900810351603728384/Q8SALExR_normal.jpg"
"x3093486040","x1207032521441136641",2019-12-17 20:19:13,"hjanders_hans","Steroid-resistant nephrotic syndrome: 60% are genetic and half are unexpected genetic #kidney diseases. Like podocytopathies such phenocopies dont need immunosuppression but have a better prognosis. @CJASN @IPNA_PedNeph @NephJC @womeninnephro @PRomagnani 
https://t.co/eEXPiPwKwf https://t.co/tA19dPycib","Twitter Web App",279,,,,FALSE,FALSE,25,6,,,"kidney",,"cjasn.asnjournals.org/content/early/…","https://t.co/eEXPiPwKwf","https://cjasn.asnjournals.org/content/early/2019/12/13/CJN.06060519","http://pbs.twimg.com/media/EMA9rUQX0AIafSI.jpg","https://t.co/tA19dPycib","https://twitter.com/hjanders_hans/status/1207032521441136641/photo/1","photo","http://pbs.twimg.com/media/EMA9rUQX0AIafSI.jpg","https://t.co/tA19dPycib","https://twitter.com/hjanders_hans/status/1207032521441136641/photo/1",,"x2773651974 x3589911503 x2449899066 x2875708485 x2163761603","CJASN IPNA_PedNeph NephJC womeninnephro PRomagnani","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hjanders_hans/status/1207032521441136641","Hans-Joachim Anders","Follow me on researchgate.net","Physician scientist searching ways to prevent end stage kidney disease, nephron enthusiast",,FALSE,575,159,17,1262,421,2015-03-17 21:27:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/3093486040/1565857850","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1161916202433859584/jatoue0H_normal.jpg"
"x414860556","x1207023783602786309",2019-12-17 19:44:30,"HHSRegion7","#Kidney care is a $114 billion market in the US by Medicare spending alone. With #RedesignDialysis Phase 2, @Kidney_X provides innovators in #nephrology, #biotech, #bioengineering, #medicaldevices, and more with a path for disruptive health innovation. https://t.co/FpFybWrctt https://t.co/ZNMCZSia4D","Twitter Web App",276,,,,FALSE,FALSE,1,0,,,"Kidney RedesignDialysis nephrology biotech bioengineering medicaldevices",,"bit.ly/35sGOS2","https://t.co/FpFybWrctt","http://bit.ly/35sGOS2","http://pbs.twimg.com/media/EMA1u3QX0AAUYqu.png","https://t.co/ZNMCZSia4D","https://twitter.com/HHSRegion7/status/1207023783602786309/photo/1","photo","http://pbs.twimg.com/media/EMA1u3QX0AAUYqu.png","https://t.co/ZNMCZSia4D","https://twitter.com/HHSRegion7/status/1207023783602786309/photo/1",,"x956181666866884608","Kidney_X","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/HHSRegion7/status/1207023783602786309","HHSRegion7","Kansas City, Missouri","Region VII serves Iowa, Kansas, Missouri, and Nebraska.","http://t.co/orf4z97QTY",FALSE,2027,716,105,12151,1476,2011-11-17 15:43:42,TRUE,"http://t.co/orf4z97QTY","http://www.hhs.gov",,"https://pbs.twimg.com/profile_banners/414860556/1557163554","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/487636636415434753/cTFTMFSe_normal.jpeg"
"x2680729040","x1204439429047345153",2019-12-10 16:35:11,"FarmFairyCrafts","If Humans Were Rats…

Monsanto’s #GMO ""Safety Test"" Assures HALF

Will Suffer #KIDNEY &amp; LIVER DISEASE

in UNDER 90 Days: https://t.co/Adf71QIbpV https://t.co/eRv2ouPsDz","The Social Jukebox",148,,,,FALSE,FALSE,0,0,,,"GMO KIDNEY",,"gmonion.com/how-gmos-can-m…","https://t.co/Adf71QIbpV","https://www.gmonion.com/how-gmos-can-make-allergies-worse/","http://pbs.twimg.com/media/ELcHRwwX0AANuFh.jpg","https://t.co/eRv2ouPsDz","https://twitter.com/FarmFairyCrafts/status/1204439429047345153/photo/1","photo","http://pbs.twimg.com/media/ELcHRwwX0AANuFh.jpg","https://t.co/eRv2ouPsDz","https://twitter.com/FarmFairyCrafts/status/1204439429047345153/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FarmFairyCrafts/status/1204439429047345153","Farm Fairy Crafts","Oregon, USA","Solstice Farm. Therapeutic Flax Hot Cold Pads by a PT & Yoga Inst. Organic Medicinal Lotion formulated by a Licensed Acupuncturist. https://t.co/Vj9WiJntm2","https://t.co/9ezgRmuOQ0",FALSE,26995,20236,1044,837099,19866,2014-07-25 23:29:36,FALSE,"https://t.co/9ezgRmuOQ0","http://www.FarmFairyCrafts.com",,"https://pbs.twimg.com/profile_banners/2680729040/1408264984","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/553762671565082625/1RiWKHfB_normal.jpeg"
"x2680729040","x1205258109842796547",2019-12-12 22:48:20,"FarmFairyCrafts","If Humans Were Rats…

Monsanto’s #GMO ""Safety Test"" Assures HALF

Will Suffer #KIDNEY &amp; LIVER DISEASE

in UNDER 90 Days: https://t.co/Adf71QIbpV https://t.co/Mk1RveXJuZ","The Social Jukebox",148,,,,FALSE,FALSE,0,0,,,"GMO KIDNEY",,"gmonion.com/how-gmos-can-m…","https://t.co/Adf71QIbpV","https://www.gmonion.com/how-gmos-can-make-allergies-worse/","http://pbs.twimg.com/media/ELnv3QBWoAEn8NQ.jpg","https://t.co/Mk1RveXJuZ","https://twitter.com/FarmFairyCrafts/status/1205258109842796547/photo/1","photo","http://pbs.twimg.com/media/ELnv3QBWoAEn8NQ.jpg","https://t.co/Mk1RveXJuZ","https://twitter.com/FarmFairyCrafts/status/1205258109842796547/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FarmFairyCrafts/status/1205258109842796547","Farm Fairy Crafts","Oregon, USA","Solstice Farm. Therapeutic Flax Hot Cold Pads by a PT & Yoga Inst. Organic Medicinal Lotion formulated by a Licensed Acupuncturist. https://t.co/Vj9WiJntm2","https://t.co/9ezgRmuOQ0",FALSE,26995,20236,1044,837099,19866,2014-07-25 23:29:36,FALSE,"https://t.co/9ezgRmuOQ0","http://www.FarmFairyCrafts.com",,"https://pbs.twimg.com/profile_banners/2680729040/1408264984","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/553762671565082625/1RiWKHfB_normal.jpeg"
"x2680729040","x1206201072559312896",2019-12-15 13:15:20,"FarmFairyCrafts","If Humans Were Rats…

Monsanto’s #GMO ""Safety Test"" Assures HALF

Will Suffer #KIDNEY &amp; LIVER DISEASE

in UNDER 90 Days: https://t.co/Adf71QIbpV https://t.co/BMYo2UIN51","The Social Jukebox",148,,,,FALSE,FALSE,0,0,,,"GMO KIDNEY",,"gmonion.com/how-gmos-can-m…","https://t.co/Adf71QIbpV","https://www.gmonion.com/how-gmos-can-make-allergies-worse/","http://pbs.twimg.com/media/EL1Je8AXsAAp6ux.jpg","https://t.co/BMYo2UIN51","https://twitter.com/FarmFairyCrafts/status/1206201072559312896/photo/1","photo","http://pbs.twimg.com/media/EL1Je8AXsAAp6ux.jpg","https://t.co/BMYo2UIN51","https://twitter.com/FarmFairyCrafts/status/1206201072559312896/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FarmFairyCrafts/status/1206201072559312896","Farm Fairy Crafts","Oregon, USA","Solstice Farm. Therapeutic Flax Hot Cold Pads by a PT & Yoga Inst. Organic Medicinal Lotion formulated by a Licensed Acupuncturist. https://t.co/Vj9WiJntm2","https://t.co/9ezgRmuOQ0",FALSE,26995,20236,1044,837099,19866,2014-07-25 23:29:36,FALSE,"https://t.co/9ezgRmuOQ0","http://www.FarmFairyCrafts.com",,"https://pbs.twimg.com/profile_banners/2680729040/1408264984","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/553762671565082625/1RiWKHfB_normal.jpeg"
"x2680729040","x1207023206919524353",2019-12-17 19:42:12,"FarmFairyCrafts","If Humans Were Rats…

Monsanto’s #GMO ""Safety Test"" Assures HALF

Will Suffer #KIDNEY &amp; LIVER DISEASE

in UNDER 90 Days: https://t.co/Adf71QIbpV https://t.co/wbzvssYqPy","The Social Jukebox",148,,,,FALSE,FALSE,1,0,,,"GMO KIDNEY",,"gmonion.com/how-gmos-can-m…","https://t.co/Adf71QIbpV","https://www.gmonion.com/how-gmos-can-make-allergies-worse/","http://pbs.twimg.com/media/EMA1NcjXkAAYUFe.jpg","https://t.co/wbzvssYqPy","https://twitter.com/FarmFairyCrafts/status/1207023206919524353/photo/1","photo","http://pbs.twimg.com/media/EMA1NcjXkAAYUFe.jpg","https://t.co/wbzvssYqPy","https://twitter.com/FarmFairyCrafts/status/1207023206919524353/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FarmFairyCrafts/status/1207023206919524353","Farm Fairy Crafts","Oregon, USA","Solstice Farm. Therapeutic Flax Hot Cold Pads by a PT & Yoga Inst. Organic Medicinal Lotion formulated by a Licensed Acupuncturist. https://t.co/Vj9WiJntm2","https://t.co/9ezgRmuOQ0",FALSE,26995,20236,1044,837099,19866,2014-07-25 23:29:36,FALSE,"https://t.co/9ezgRmuOQ0","http://www.FarmFairyCrafts.com",,"https://pbs.twimg.com/profile_banners/2680729040/1408264984","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/553762671565082625/1RiWKHfB_normal.jpeg"
"x960541640397082624","x1207023125147222016",2019-12-17 19:41:53,"SleepyExperts","Supplemental Intraoperative Oxygen Does Not Promote Acute Kidney Injury or Cardiovascular Complications After Noncardiac Surgery #anesthesiology #cardiac #anesthesia #supplement #oxygen #promote #kidney #acute #injury #cardiovascul…https://t.co/wQgKj3sZDj https://t.co/g2Oc5I9vSX","LinkedIn",279,,,,FALSE,FALSE,1,0,,,"anesthesiology cardiac anesthesia supplement oxygen promote kidney acute injury cardiovascul",,"lnkd.in/gSk55GX lnkd.in/gxYtTav","https://t.co/wQgKj3sZDj https://t.co/g2Oc5I9vSX","https://lnkd.in/gSk55GX https://lnkd.in/gxYtTav",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SleepyExperts/status/1207023125147222016","Anesthesia Experts","United States","We are an Anesthesia Management Team specializing on building a team first approach.  We always do whatever it takes to make our people as successful as can be.","https://t.co/Ho0K46yB0x",FALSE,115,192,2,1396,76,2018-02-05 15:52:27,FALSE,"https://t.co/Ho0K46yB0x","http://www.anesthesiaexperts.com",,"https://pbs.twimg.com/profile_banners/960541640397082624/1517939224",,"http://pbs.twimg.com/profile_images/960543363316334592/2XTMLJJ5_normal.jpg"
"x2910903323","x1207019820283318277",2019-12-17 19:28:45,"hhsregion3","In #RedesignDialysis Phase 2, @Kidney_X seeks prototype solutions, or components of solutions, that can replicate normal #kidney functions or improve #dialysis access. Up to 3 winners will each be awarded $500,000: https://t.co/dIdNaT2FX8 https://t.co/U44clNcSWH","Twitter Web App",238,,,,FALSE,FALSE,0,0,,,"RedesignDialysis kidney dialysis",,"protect2.fireeye.com/url?k=45665f5d…","https://t.co/dIdNaT2FX8","https://protect2.fireeye.com/url?k=45665f5d-19324621-45666e62-0cc47adc5fa2-efe66196903d332e&u=https://www.kidneyx.org/prizecompetitions/RedesignDialysisPhaseII","http://pbs.twimg.com/media/EMAyIMwWkAEY_Ec.png","https://t.co/U44clNcSWH","https://twitter.com/hhsregion3/status/1207019820283318277/photo/1","photo","http://pbs.twimg.com/media/EMAyIMwWkAEY_Ec.png","https://t.co/U44clNcSWH","https://twitter.com/hhsregion3/status/1207019820283318277/photo/1",,"x956181666866884608","Kidney_X","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hhsregion3/status/1207019820283318277","HHSRegionIII","Philadelphia, PA","@HHSGov Office for Region III-serving DC, DE, MD, PA, VA & WV","http://t.co/FlHWMpWvxJ",FALSE,789,1114,17,5818,847,2014-12-08 13:04:06,TRUE,"http://t.co/FlHWMpWvxJ","http://www.hhs.gov/iea/regional/region3/index.html",,"https://pbs.twimg.com/profile_banners/2910903323/1487950312","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/692706286819872769/sBYMuxFQ_normal.jpg"
"x2910903323","x1206680150336770048",2019-12-16 20:59:01,"hhsregion3","#Kidney care is a $114 billion market in the U.S. by Medicare spending alone. With #RedesignDialysis Phase 2, @Kidney_X provides innovators in #nephrology, #biotech, #bioengineering, #medicaldevices, and more with a path for disruptive health innovation. https://t.co/DAkjDYcSIb https://t.co/O1GhCRAxxH","Twitter Web App",278,,,,FALSE,FALSE,1,0,,,"Kidney RedesignDialysis nephrology biotech bioengineering medicaldevices",,"protect2.fireeye.com/url?k=a34ae958…","https://t.co/DAkjDYcSIb","https://protect2.fireeye.com/url?k=a34ae958-ff1ef024-a34ad867-0cc47adc5fa2-1a4934bd61b29f4d&u=https://www.kidneyx.org/prizecompetitions/RedesignDialysisPhaseII","http://pbs.twimg.com/media/EL79MzMWoAE-3EI.png","https://t.co/O1GhCRAxxH","https://twitter.com/hhsregion3/status/1206680150336770048/photo/1","photo","http://pbs.twimg.com/media/EL79MzMWoAE-3EI.png","https://t.co/O1GhCRAxxH","https://twitter.com/hhsregion3/status/1206680150336770048/photo/1",,"x956181666866884608","Kidney_X","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hhsregion3/status/1206680150336770048","HHSRegionIII","Philadelphia, PA","@HHSGov Office for Region III-serving DC, DE, MD, PA, VA & WV","http://t.co/FlHWMpWvxJ",FALSE,789,1114,17,5818,847,2014-12-08 13:04:06,TRUE,"http://t.co/FlHWMpWvxJ","http://www.hhs.gov/iea/regional/region3/index.html",,"https://pbs.twimg.com/profile_banners/2910903323/1487950312","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/692706286819872769/sBYMuxFQ_normal.jpg"
"x922067480612360193","x1205552147540140034",2019-12-13 18:16:44,"share_wishes","We continue Day 13 of our #AdventCalendar with Harry. Today it is Harry’s birthday &amp; he turns 4. The greatest gift Harry would like is a #kidney. Diane shares about her amazing grandson Harry &amp; 
asks you to #PassItOn about your #organdonation decision.
https://t.co/ccYq1PgHmL https://t.co/yOEixtEeKb","Twitter for iPhone",284,,,,FALSE,FALSE,6,3,,,"AdventCalendar kidney PassItOn organdonation",,"facebook.com/30838101964460…","https://t.co/ccYq1PgHmL","https://www.facebook.com/308381019644605/posts/742932709522765?d=n&sfns=mo","http://pbs.twimg.com/media/ELr7SOmW4AEBo0R.jpg","https://t.co/yOEixtEeKb","https://twitter.com/share_wishes/status/1205552147540140034/photo/1","photo","http://pbs.twimg.com/media/ELr7SOmW4AEBo0R.jpg","https://t.co/yOEixtEeKb","https://twitter.com/share_wishes/status/1205552147540140034/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/share_wishes/status/1205552147540140034","Share Your Wishes","United Kingdom","it is vital everyone throughout the UK shares their organ donation wishes with their next of kin as ultimately it is they who will make the final decision.","https://t.co/3v1SUAMB9l",FALSE,2403,2121,10,19334,21657,2017-10-22 11:49:53,FALSE,"https://t.co/3v1SUAMB9l","http://www.shareyourwishes.co.uk",,"https://pbs.twimg.com/profile_banners/922067480612360193/1575146295",,"http://pbs.twimg.com/profile_images/1200905533890420740/3stcrpbP_normal.jpg"
"x922067480612360193","x1205390505636433920",2019-12-13 07:34:26,"share_wishes","This Christmas Karen will wake &amp; see the angel that hangs above her bed which is dedicated to her #kidney donor, &amp; think of him and his family. Karen now shares her story to encourage you to #PassItOn this Christmas about your #organdonation decision.
https://t.co/00avubk2Ju https://t.co/9v93Wy08Ki","Twitter for iPhone",283,,,,FALSE,FALSE,15,9,,,"kidney PassItOn organdonation",,"facebook.com/30838101964460…","https://t.co/00avubk2Ju","https://www.facebook.com/308381019644605/posts/753741078441928?d=n&sfns=mo","http://pbs.twimg.com/media/ELpoRhBXUAAWvJ0.jpg","https://t.co/9v93Wy08Ki","https://twitter.com/share_wishes/status/1205390505636433920/photo/1","photo","http://pbs.twimg.com/media/ELpoRhBXUAAWvJ0.jpg","https://t.co/9v93Wy08Ki","https://twitter.com/share_wishes/status/1205390505636433920/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/share_wishes/status/1205390505636433920","Share Your Wishes","United Kingdom","it is vital everyone throughout the UK shares their organ donation wishes with their next of kin as ultimately it is they who will make the final decision.","https://t.co/3v1SUAMB9l",FALSE,2403,2121,10,19334,21657,2017-10-22 11:49:53,FALSE,"https://t.co/3v1SUAMB9l","http://www.shareyourwishes.co.uk",,"https://pbs.twimg.com/profile_banners/922067480612360193/1575146295",,"http://pbs.twimg.com/profile_images/1200905533890420740/3stcrpbP_normal.jpg"
"x922067480612360193","x1207013493087621120",2019-12-17 19:03:36,"share_wishes","We continue Day 17 of our #AdventCalendar with Lesley-Anne.
Christmas for Lesley-Anne will be extra special for her as it is the first Christmas since her #kidney transplant.She shares her story to ask you to #PassItOn about your #organdonation decision. 
https://t.co/RVq37KUAOI https://t.co/7MsOuK39oz","Twitter for iPhone",279,,,,FALSE,FALSE,17,6,,,"AdventCalendar kidney PassItOn organdonation",,"facebook.com/30838101964460…","https://t.co/RVq37KUAOI","https://www.facebook.com/308381019644605/posts/743293966153306/?d=n","http://pbs.twimg.com/media/EMAsXuhWkAEpftO.jpg","https://t.co/7MsOuK39oz","https://twitter.com/share_wishes/status/1207013493087621120/photo/1","photo","http://pbs.twimg.com/media/EMAsXuhWkAEpftO.jpg","https://t.co/7MsOuK39oz","https://twitter.com/share_wishes/status/1207013493087621120/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/share_wishes/status/1207013493087621120","Share Your Wishes","United Kingdom","it is vital everyone throughout the UK shares their organ donation wishes with their next of kin as ultimately it is they who will make the final decision.","https://t.co/3v1SUAMB9l",FALSE,2403,2121,10,19334,21657,2017-10-22 11:49:53,FALSE,"https://t.co/3v1SUAMB9l","http://www.shareyourwishes.co.uk",,"https://pbs.twimg.com/profile_banners/922067480612360193/1575146295",,"http://pbs.twimg.com/profile_images/1200905533890420740/3stcrpbP_normal.jpg"
"x43599698","x1207013347478118400",2019-12-17 19:03:01,"rxtoriarsenault","Today’s #mededdrawing is the #kidney and #nephron structures. I haven’t reviewed diuretic sites of action in a while so it took me longer than my usual 20 minutes. Kidneys are amazingly intricate! #medtwitter #meded #twitterx https://t.co/2D29JOiW9T","Twitter for iPhone",225,,,,FALSE,FALSE,329,51,,,"mededdrawing kidney nephron medtwitter meded twitterx",,,,,"http://pbs.twimg.com/media/EMAsPG7XUAAhlQb.jpg","https://t.co/2D29JOiW9T","https://twitter.com/rxtoriarsenault/status/1207013347478118400/photo/1","photo","http://pbs.twimg.com/media/EMAsPG7XUAAhlQb.jpg","https://t.co/2D29JOiW9T","https://twitter.com/rxtoriarsenault/status/1207013347478118400/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rxtoriarsenault/status/1207013347478118400","tori.arsenault","Boston, MA","pharmacist | boston strong. tweets ≠  advice. emergency medicine/infectious disease.                           She/Her #medtwitter #twitterx #womeninmedicine.",,FALSE,936,595,5,13892,9098,2009-05-30 21:44:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/43599698/1542732968","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1178402433594269696/mG2iWxRd_normal.jpg"
