"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x951839184","x1207217684007374848",2019-12-18 08:34:59,"IWCWT_NGO","Thank you Amit for Your Generous #Donation via @BrightFunds #VMware #VMwarelife #VMWareIndia #WeAreCisco #CSR #Charity #womenintech #children #Education #Givingseason #WorkPlaceGiving #EmployeeEngagement #malnutrition #SDGs #YearEndGiving #ChildrenInNeed #Health #eldercare","Twitter Web App",273,,,,FALSE,FALSE,0,1,,,"Donation VMware VMwarelife VMWareIndia WeAreCisco CSR Charity womenintech children Education Givingseason WorkPlaceGiving EmployeeEngagement malnutrition SDGs YearEndGiving ChildrenInNeed Health eldercare",,,,,,,,,,,,,"x481817212","BrightFunds","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IWCWT_NGO/status/1207217684007374848","IWCWT Official","India","Indian Women & Child Welfare Trust is a humanitarian organisation working 2 create lasting change in the lives of underprivileged communities living in poverty.","https://t.co/brkR4Cu1xa",FALSE,1978,125,102,1661,19508,2012-11-16 15:07:04,FALSE,"https://t.co/brkR4Cu1xa","https://www.iwcwtministry.org",,"https://pbs.twimg.com/profile_banners/951839184/1575957779","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/476345932468862977/5QcBTGob_normal.png"
"x951839184","x1207213288729104384",2019-12-18 08:17:31,"IWCWT_NGO","Thank you Vikash for Your Generous #Donation via @BrightFunds #VMware #VMwarelife #VMWareIndia #WeAreCisco #CSR #Cisco #Charity #womenintech #children #Education #Givingseason #WorkPlaceGiving #EmployeeEngagement #malnutrition #SDGs #YearEndGiving #ChildrenInNeed #Health #shelter","Twitter Web App",280,,,,FALSE,FALSE,0,1,,,"Donation VMware VMwarelife VMWareIndia WeAreCisco CSR Cisco Charity womenintech children Education Givingseason WorkPlaceGiving EmployeeEngagement malnutrition SDGs YearEndGiving ChildrenInNeed Health shelter",,,,,,,,,,,,,"x481817212","BrightFunds","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IWCWT_NGO/status/1207213288729104384","IWCWT Official","India","Indian Women & Child Welfare Trust is a humanitarian organisation working 2 create lasting change in the lives of underprivileged communities living in poverty.","https://t.co/brkR4Cu1xa",FALSE,1978,125,102,1661,19508,2012-11-16 15:07:04,FALSE,"https://t.co/brkR4Cu1xa","https://www.iwcwtministry.org",,"https://pbs.twimg.com/profile_banners/951839184/1575957779","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/476345932468862977/5QcBTGob_normal.png"
"x951839184","x1206988744902897664",2019-12-17 17:25:16,"IWCWT_NGO","Thank you Aakash for Your Generous #Donation via @BrightFunds #VMware #VMwarelife #VMWareIndia #WeAreCisco #CSR #Charity #womenintech #children #Education #Givingseason #WorkPlaceGiving #EmployeeEngagement #malnutrition #SDGs #YearEndGiving #ChildrenInNeed #Health #eldercare","Twitter for Android",275,,,,FALSE,FALSE,0,1,,,"Donation VMware VMwarelife VMWareIndia WeAreCisco CSR Charity womenintech children Education Givingseason WorkPlaceGiving EmployeeEngagement malnutrition SDGs YearEndGiving ChildrenInNeed Health eldercare",,,,,,,,,,,,,"x481817212","BrightFunds","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IWCWT_NGO/status/1206988744902897664","IWCWT Official","India","Indian Women & Child Welfare Trust is a humanitarian organisation working 2 create lasting change in the lives of underprivileged communities living in poverty.","https://t.co/brkR4Cu1xa",FALSE,1978,125,102,1661,19508,2012-11-16 15:07:04,FALSE,"https://t.co/brkR4Cu1xa","https://www.iwcwtministry.org",,"https://pbs.twimg.com/profile_banners/951839184/1575957779","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/476345932468862977/5QcBTGob_normal.png"
"x951839184","x1206878389258219520",2019-12-17 10:06:45,"IWCWT_NGO","Thank you Akeeb for Your Generous #Donation via @BrightFunds #VMware #VMwarelife #VMWareIndia #WeAreCisco #CSR #Charity #womenintech #children #Education #Givingseason #WorkPlaceGiving #EmployeeEngagement #malnutrition #SDGs #YearEndGiving #ChildrenInNeed #Health #Nutrition","Twitter Web App",274,,,,FALSE,FALSE,0,1,,,"Donation VMware VMwarelife VMWareIndia WeAreCisco CSR Charity womenintech children Education Givingseason WorkPlaceGiving EmployeeEngagement malnutrition SDGs YearEndGiving ChildrenInNeed Health Nutrition",,,,,,,,,,,,,"x481817212","BrightFunds","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IWCWT_NGO/status/1206878389258219520","IWCWT Official","India","Indian Women & Child Welfare Trust is a humanitarian organisation working 2 create lasting change in the lives of underprivileged communities living in poverty.","https://t.co/brkR4Cu1xa",FALSE,1978,125,102,1661,19508,2012-11-16 15:07:04,FALSE,"https://t.co/brkR4Cu1xa","https://www.iwcwtministry.org",,"https://pbs.twimg.com/profile_banners/951839184/1575957779","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/476345932468862977/5QcBTGob_normal.png"
"x951839184","x1206836664120700928",2019-12-17 07:20:57,"IWCWT_NGO","Health &amp; Nutrition Fund on @BrightFunds https://t.co/GrAf3AF9Ib #VMware #VMwarelife #VMWareIndia #WeAreCisco #CSR #Charity #womenintech #children #Education #givingseason #WorkPlaceGiving #EmployeeEngagement #malnutrition #SDGs #YearEndGiving #ChildrenInNeed #Health #Nutrition https://t.co/aZQpYjzqqS","Twitter Web App",281,,,,FALSE,FALSE,0,1,,,"VMware VMwarelife VMWareIndia WeAreCisco CSR Charity womenintech children Education givingseason WorkPlaceGiving EmployeeEngagement malnutrition SDGs YearEndGiving ChildrenInNeed Health Nutrition",,"brightfunds.org/funds/health-a…","https://t.co/GrAf3AF9Ib","https://www.brightfunds.org/funds/health-and-nutrition","http://pbs.twimg.com/media/EL-LOOEUYAAO2Tj.jpg","https://t.co/aZQpYjzqqS","https://twitter.com/IWCWT_NGO/status/1206836664120700928/photo/1","photo","http://pbs.twimg.com/media/EL-LOOEUYAAO2Tj.jpg","https://t.co/aZQpYjzqqS","https://twitter.com/IWCWT_NGO/status/1206836664120700928/photo/1",,"x481817212","BrightFunds","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IWCWT_NGO/status/1206836664120700928","IWCWT Official","India","Indian Women & Child Welfare Trust is a humanitarian organisation working 2 create lasting change in the lives of underprivileged communities living in poverty.","https://t.co/brkR4Cu1xa",FALSE,1978,125,102,1661,19508,2012-11-16 15:07:04,FALSE,"https://t.co/brkR4Cu1xa","https://www.iwcwtministry.org",,"https://pbs.twimg.com/profile_banners/951839184/1575957779","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/476345932468862977/5QcBTGob_normal.png"
"x951839184","x1207190629173747712",2019-12-18 06:47:29,"IWCWT_NGO","Thank you Mukund for Your Generous #Donation via @BrightFunds #VMware #VMwarelife #VMWareIndia #WeAreCisco #CSR #Cisco #Charity #womenintech #children #Education #Givingseason #WorkPlaceGiving #EmployeeEngagement #malnutrition #SDGs #YearEndGiving #ChildrenInNeed #Health #shelter","Twitter Web App",280,,,,FALSE,FALSE,0,2,,,"Donation VMware VMwarelife VMWareIndia WeAreCisco CSR Cisco Charity womenintech children Education Givingseason WorkPlaceGiving EmployeeEngagement malnutrition SDGs YearEndGiving ChildrenInNeed Health shelter",,,,,,,,,,,,,"x481817212","BrightFunds","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IWCWT_NGO/status/1207190629173747712","IWCWT Official","India","Indian Women & Child Welfare Trust is a humanitarian organisation working 2 create lasting change in the lives of underprivileged communities living in poverty.","https://t.co/brkR4Cu1xa",FALSE,1978,125,102,1661,19508,2012-11-16 15:07:04,FALSE,"https://t.co/brkR4Cu1xa","https://www.iwcwtministry.org",,"https://pbs.twimg.com/profile_banners/951839184/1575957779","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/476345932468862977/5QcBTGob_normal.png"
"x951839184","x1206896240358637569",2019-12-17 11:17:41,"IWCWT_NGO","Thank you Preeti for Your Generous #Donation via @BrightFunds #VMware #VMwarelife #VMWareIndia #WeAreCisco #CSR #Charity #womenintech #children #Education #Givingseason #WorkPlaceGiving #EmployeeEngagement #malnutrition #SDGs #YearEndGiving #EmpoweringWomen #Economically","Twitter Web App",271,,,,FALSE,FALSE,0,1,,,"Donation VMware VMwarelife VMWareIndia WeAreCisco CSR Charity womenintech children Education Givingseason WorkPlaceGiving EmployeeEngagement malnutrition SDGs YearEndGiving EmpoweringWomen Economically",,,,,,,,,,,,,"x481817212","BrightFunds","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IWCWT_NGO/status/1206896240358637569","IWCWT Official","India","Indian Women & Child Welfare Trust is a humanitarian organisation working 2 create lasting change in the lives of underprivileged communities living in poverty.","https://t.co/brkR4Cu1xa",FALSE,1978,125,102,1661,19508,2012-11-16 15:07:04,FALSE,"https://t.co/brkR4Cu1xa","https://www.iwcwtministry.org",,"https://pbs.twimg.com/profile_banners/951839184/1575957779","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/476345932468862977/5QcBTGob_normal.png"
"x951839184","x1207184416440602624",2019-12-18 06:22:47,"IWCWT_NGO","Thank you Srinidhi for Your Generous #Donation via @BrightFunds #VMware #VMwarelife #VMWareIndia #WeAreCisco #CSR #Cisco #Charity #womenintech #children #Education #Givingseason #WorkPlaceGiving #EmployeeEngagement #malnutrition #SDGs #YearEndGiving #ChildrenInNeed #Health","Twitter Web App",273,,,,FALSE,FALSE,0,1,,,"Donation VMware VMwarelife VMWareIndia WeAreCisco CSR Cisco Charity womenintech children Education Givingseason WorkPlaceGiving EmployeeEngagement malnutrition SDGs YearEndGiving ChildrenInNeed Health",,,,,,,,,,,,,"x481817212","BrightFunds","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IWCWT_NGO/status/1207184416440602624","IWCWT Official","India","Indian Women & Child Welfare Trust is a humanitarian organisation working 2 create lasting change in the lives of underprivileged communities living in poverty.","https://t.co/brkR4Cu1xa",FALSE,1978,125,102,1661,19508,2012-11-16 15:07:04,FALSE,"https://t.co/brkR4Cu1xa","https://www.iwcwtministry.org",,"https://pbs.twimg.com/profile_banners/951839184/1575957779","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/476345932468862977/5QcBTGob_normal.png"
"x951839184","x1207184338938298368",2019-12-18 06:22:29,"IWCWT_NGO","Thank you Anjana for Your Generous #Donation via @BrightFunds #VMware #VMwarelife #VMWareIndia #WeAreCisco #CSR #Cisco #Charity #womenintech #children #Education #Givingseason #WorkPlaceGiving #EmployeeEngagement #malnutrition #SDGs #YearEndGiving #ChildrenInNeed #Health","Twitter Web App",271,,,,FALSE,FALSE,1,1,,,"Donation VMware VMwarelife VMWareIndia WeAreCisco CSR Cisco Charity womenintech children Education Givingseason WorkPlaceGiving EmployeeEngagement malnutrition SDGs YearEndGiving ChildrenInNeed Health",,,,,,,,,,,,,"x481817212","BrightFunds","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IWCWT_NGO/status/1207184338938298368","IWCWT Official","India","Indian Women & Child Welfare Trust is a humanitarian organisation working 2 create lasting change in the lives of underprivileged communities living in poverty.","https://t.co/brkR4Cu1xa",FALSE,1978,125,102,1661,19508,2012-11-16 15:07:04,FALSE,"https://t.co/brkR4Cu1xa","https://www.iwcwtministry.org",,"https://pbs.twimg.com/profile_banners/951839184/1575957779","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/476345932468862977/5QcBTGob_normal.png"
"x951839184","x1206888254198272000",2019-12-17 10:45:57,"IWCWT_NGO","Thank you Robert for Your Generous #Donation via @BrightFunds #VMware #VMwarelife #VMWareIndia #WeAreCisco #CSR #Charity #womenintech #children #Education #Givingseason #WorkPlaceGiving #EmployeeEngagement #malnutrition #SDGs #YearEndGiving #ChildrenInNeed #Health #Nutrition","Twitter Web App",275,,,,FALSE,FALSE,1,1,,,"Donation VMware VMwarelife VMWareIndia WeAreCisco CSR Charity womenintech children Education Givingseason WorkPlaceGiving EmployeeEngagement malnutrition SDGs YearEndGiving ChildrenInNeed Health Nutrition",,,,,,,,,,,,,"x481817212","BrightFunds","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IWCWT_NGO/status/1206888254198272000","IWCWT Official","India","Indian Women & Child Welfare Trust is a humanitarian organisation working 2 create lasting change in the lives of underprivileged communities living in poverty.","https://t.co/brkR4Cu1xa",FALSE,1978,125,102,1661,19508,2012-11-16 15:07:04,FALSE,"https://t.co/brkR4Cu1xa","https://www.iwcwtministry.org",,"https://pbs.twimg.com/profile_banners/951839184/1575957779","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/476345932468862977/5QcBTGob_normal.png"
