"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x88567694","x1207220256856363008",2019-12-18 08:45:12,"aidsdatahub","NEW REPORT: WHO Recommends Social Network-based #HIV #Testing Approaches for #KeyPopulations as Part of Partner Services Package

Read more https://t.co/WNVh3W3XrT https://t.co/xoV4SYnLie","Twitter Web App",163,,,,FALSE,FALSE,0,0,,,"HIV Testing KeyPopulations",,"bit.ly/2YX1wHm","https://t.co/WNVh3W3XrT","http://bit.ly/2YX1wHm","http://pbs.twimg.com/media/EMDoa9CVUAE-kto.png","https://t.co/xoV4SYnLie","https://twitter.com/aidsdatahub/status/1207220256856363008/photo/1","photo","http://pbs.twimg.com/media/EMDoa9CVUAE-kto.png","https://t.co/xoV4SYnLie","https://twitter.com/aidsdatahub/status/1207220256856363008/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/aidsdatahub/status/1207220256856363008","DataHub","Bangkok","Free access to HIV & AIDS Data in Asia Pacific Region","http://t.co/K8a4DtTLS5",FALSE,1387,1034,54,1480,7,2009-11-09 02:09:29,FALSE,"http://t.co/K8a4DtTLS5","http://www.aidsdatahub.org",,"https://pbs.twimg.com/profile_banners/88567694/1476689234","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/787921972114194432/2VWWL1T-_normal.jpg"
"x1625009917","x1207220028258562048",2019-12-18 08:44:18,"newlypositive","It’s my #HIV appointment in Leeds today. 6 months since my last one. I’ve never waited 6 months between appointments as was always very wary particularly due to also taking immunosuppressant drugs.","Twitter for iPhone",197,,,,FALSE,FALSE,0,0,,,"HIV",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/newlypositive/status/1207220028258562048","Stuart","North East England","Diagnosed HIV+ 23/09/13, #taken, @myHIVorguk Peer Support Volunteer and helped set up @thrive_NE DMs Open. Live Castleford, Work in York and from Newcastle","https://t.co/tyZ5qALI9B",FALSE,2439,2106,29,19562,606,2013-07-27 08:35:09,FALSE,"https://t.co/tyZ5qALI9B","http://newlypositive1.wordpress.com",,"https://pbs.twimg.com/profile_banners/1625009917/1543422670","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/873937496186519552/Wr0dJVxf_normal.jpg"
"x2826742476","x1207217505388957697",2019-12-18 08:34:16,"ChoonaraShakira","If you haven't had a read yet! Short blog, the undoubted galvanizing we're seeing for #UHC from our #HIV #SRHR #Youth communities precisely traction we need @SRHRAfricaTrust  @PEERTOPEERUG @korkorerica @RisingWinners @marot_touloung @Winnie_Byanyima @ngandwe16 @CSOs4UHC @UHC2030 https://t.co/gmjT8SadBD","Twitter for Android",279,,,,TRUE,FALSE,4,4,,,"UHC HIV SRHR Youth",,"twitter.com/H_S_Global/sta…","https://t.co/gmjT8SadBD","https://twitter.com/H_S_Global/status/1206255605461200900",,,,,,,,,"x706977397 x3342562415 x738043838833496068 x781926756152438784 x1535937697 x355696940 x746749654595952640 x982258742191276033 x3128916135","SRHRAfricaTrust PEERTOPEERUG korkorerica RisingWinners marot_touloung Winnie_Byanyima ngandwe16 CSOs4UHC UHC2030","en","x1206255605461200900","“I for one am excited by the power of SRHR activists and communities and what this will bring to the UHC movement” - @ChoonaraShakira #UHC2030 #UHCDay #UHCDay2019 https://t.co/LK0pyAwbn4 https://t.co/K0L68wxGPH",2019-12-15 16:52:02,"Buffer",4,1,"x844619190","H_S_Global","Health SystemsGlobal",16842,3002,25439,"#HSR2020 Dubai, UAE","The first international membership organization dedicated to promoting #HealthSystems research & knowledge translation. RTs ≠ endorsement. #HSR2020",FALSE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/e564d30dc173d2a8.json","Johannesburg","Johannesburg, South Africa","city","South Africa","ZA","NA NA","NA NA","27.7518557 28.1843404 28.1843404 27.7518557 -26.5126489 -26.5126489 -26.0396281 -26.0396281","https://twitter.com/ChoonaraShakira/status/1207217505388957697","Dr Shakira Choonara","Johannesburg, South Africa","@_AfricanUnion Youth Advisory Council  |100 Most Influential Young Africans 2018 & 2019 | Woman of the Year Health, SA| Award Winning Public Health Researcher","https://t.co/TI1WMGu9Tl",FALSE,6614,4422,181,20440,17552,2014-09-22 18:12:15,FALSE,"https://t.co/TI1WMGu9Tl","http://www.shakirachoonara.com",,"https://pbs.twimg.com/profile_banners/2826742476/1548161185","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1153595750678487041/XF0093fO_normal.jpg"
"x2826742476","x1207216836766568449",2019-12-18 08:31:37,"ChoonaraShakira","If you haven't had a read yet! Short blog, the undoubted galvanizing we're seeing for #UHC from our #HIV #SRHR #Youth communities precisely the traction we need @READY_Movement @SRHRAfricaTrust @UNAIDS_ESA @PEERTOPEERUG @PublicHealthSA @GHMentorships @aidswatchafrica @BwireMose https://t.co/gmjT8SadBD","Twitter for Android",278,,,,TRUE,FALSE,3,1,,,"UHC HIV SRHR Youth",,"twitter.com/H_S_Global/sta…","https://t.co/gmjT8SadBD","https://twitter.com/H_S_Global/status/1206255605461200900",,,,,,,,,"x1027130473817034752 x706977397 x921351479595864064 x3342562415 x248587527 x3194197253 x1469771064 x2302205788","READY_Movement SRHRAfricaTrust UNAIDS_ESA PEERTOPEERUG PublicHealthSA GHMentorships aidswatchafrica BwireMose","en","x1206255605461200900","“I for one am excited by the power of SRHR activists and communities and what this will bring to the UHC movement” - @ChoonaraShakira #UHC2030 #UHCDay #UHCDay2019 https://t.co/LK0pyAwbn4 https://t.co/K0L68wxGPH",2019-12-15 16:52:02,"Buffer",4,1,"x844619190","H_S_Global","Health SystemsGlobal",16842,3002,25439,"#HSR2020 Dubai, UAE","The first international membership organization dedicated to promoting #HealthSystems research & knowledge translation. RTs ≠ endorsement. #HSR2020",FALSE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/e564d30dc173d2a8.json","Johannesburg","Johannesburg, South Africa","city","South Africa","ZA","NA NA","NA NA","27.7518557 28.1843404 28.1843404 27.7518557 -26.5126489 -26.5126489 -26.0396281 -26.0396281","https://twitter.com/ChoonaraShakira/status/1207216836766568449","Dr Shakira Choonara","Johannesburg, South Africa","@_AfricanUnion Youth Advisory Council  |100 Most Influential Young Africans 2018 & 2019 | Woman of the Year Health, SA| Award Winning Public Health Researcher","https://t.co/TI1WMGu9Tl",FALSE,6614,4422,181,20440,17552,2014-09-22 18:12:15,FALSE,"https://t.co/TI1WMGu9Tl","http://www.shakirachoonara.com",,"https://pbs.twimg.com/profile_banners/2826742476/1548161185","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1153595750678487041/XF0093fO_normal.jpg"
"x20512439","x1207214701316333568",2019-12-18 08:23:08,"physorg_health","#Children with #HIV score below HIV-negative peers in cognitive, motor function tests @NIAIDNews https://t.co/jEMwzEAgXh","Science X Status Updates",120,,,,FALSE,FALSE,0,0,,,"Children HIV",,"medicalxpress.com/news/2019-12-c…","https://t.co/jEMwzEAgXh","https://medicalxpress.com/news/2019-12-children-hiv-score-hiv-negative-peers.html",,,,,,,,,"x59769395","NIAIDNews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/physorg_health/status/1207214701316333568","Medical Xpress","","Medical Xpress Health and Medicine News Stories","http://t.co/xNVCnZpHEa",FALSE,6889,1,663,199545,214,2009-02-10 13:20:56,FALSE,"http://t.co/xNVCnZpHEa","http://medicalxpress.com/",,,"http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/2644869948/d4360b6aca11e833f9bd112301eb1147_normal.jpeg"
"x20512439","x1207053239591428096",2019-12-17 21:41:32,"physorg_health","New metrics needed to evaluate and combat #HIV epidemics in the US https://t.co/imP6OkF8ba","Science X Status Updates",90,,,,FALSE,FALSE,0,0,,,"HIV",,"medicalxpress.com/news/2019-12-m…","https://t.co/imP6OkF8ba","https://medicalxpress.com/news/2019-12-metrics-combat-hiv-epidemics.html",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/physorg_health/status/1207053239591428096","Medical Xpress","","Medical Xpress Health and Medicine News Stories","http://t.co/xNVCnZpHEa",FALSE,6889,1,663,199545,214,2009-02-10 13:20:56,FALSE,"http://t.co/xNVCnZpHEa","http://medicalxpress.com/",,,"http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/2644869948/d4360b6aca11e833f9bd112301eb1147_normal.jpeg"
"x20512439","x1205499645465628673",2019-12-13 14:48:07,"physorg_health","Cost saving-related Rx #nonadherence found for 7 percent with #HIV https://t.co/weEnQbm7GL","Science X Status Updates",90,,,,FALSE,FALSE,0,0,,,"nonadherence HIV",,"medicalxpress.com/news/2019-12-s…","https://t.co/weEnQbm7GL","https://medicalxpress.com/news/2019-12-saving-related-rx-nonadherence-percent-hiv.html",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/physorg_health/status/1205499645465628673","Medical Xpress","","Medical Xpress Health and Medicine News Stories","http://t.co/xNVCnZpHEa",FALSE,6889,1,663,199545,214,2009-02-10 13:20:56,FALSE,"http://t.co/xNVCnZpHEa","http://medicalxpress.com/",,,"http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/2644869948/d4360b6aca11e833f9bd112301eb1147_normal.jpeg"
"x20512439","x1205399447498346496",2019-12-13 08:09:58,"physorg_health","People willing to risk near-certain death for an #HIV #cure @hastingscenter https://t.co/NkBfSZxxpd","Science X Status Updates",99,,,,FALSE,FALSE,0,0,,,"HIV cure",,"medicalxpress.com/news/2019-12-p…","https://t.co/NkBfSZxxpd","https://medicalxpress.com/news/2019-12-people-near-certain-death-hiv.html",,,,,,,,,"x36083751","hastingscenter","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/physorg_health/status/1205399447498346496","Medical Xpress","","Medical Xpress Health and Medicine News Stories","http://t.co/xNVCnZpHEa",FALSE,6889,1,663,199545,214,2009-02-10 13:20:56,FALSE,"http://t.co/xNVCnZpHEa","http://medicalxpress.com/",,,"http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/2644869948/d4360b6aca11e833f9bd112301eb1147_normal.jpeg"
"x380825409","x1207212286206709766",2019-12-18 08:13:32,"RiverHouseTrust","100 members coming for the Christmas lunch (2 sittings!) at River House today! 🎄 🎅🏾 #HIV #charity #lbhf #hammersmithandfulham #peersupport https://t.co/iZxHpGdxH4","Twitter for iPhone",138,,,,FALSE,FALSE,0,0,,,"HIV charity lbhf hammersmithandfulham peersupport",,,,,"http://pbs.twimg.com/media/EMDhLFWXUAAI9oM.jpg","https://t.co/iZxHpGdxH4","https://twitter.com/RiverHouseTrust/status/1207212286206709766/photo/1","photo","http://pbs.twimg.com/media/EMDhLFWXUAAI9oM.jpg","https://t.co/iZxHpGdxH4","https://twitter.com/RiverHouseTrust/status/1207212286206709766/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RiverHouseTrust/status/1207212286206709766","River House Trust","London","we’ve merged with @CaraTrust to enable us to offer better services and a louder voice as we all grow older with HIV.","https://t.co/iGds5LJT1U",FALSE,1232,1956,30,519,30,2011-09-27 09:06:05,FALSE,"https://t.co/iGds5LJT1U","http://www.riverhouseuk.org",,"https://pbs.twimg.com/profile_banners/380825409/1397052155","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1095256495808237569/De1Q6u68_normal.jpg"
"x2346369049","x1207211999618371584",2019-12-18 08:12:24,"DrMbere","The latest HIV/AIDS News of the Day Daily Newspaper is out! Please visit, read, subscribe, and share at https://t.co/rbzrrCcJw2 #hiv #srh","Paper.li",137,,,,FALSE,FALSE,0,0,,,"hiv srh",,"hivdisclosuretochildren.org","https://t.co/rbzrrCcJw2","https://www.hivdisclosuretochildren.org/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DrMbere/status/1207211999618371584","HIV Disclosure Child","","I am passionate about HIV-positive parents performing HIV disclosure to their HIV-positive & HIV-negative children. Views my own until modified/retweeted.","http://t.co/HqLWKZcY2b",FALSE,592,1157,23,12673,640,2014-02-16 06:26:53,FALSE,"http://t.co/HqLWKZcY2b","http://www.hivdisclosuretochildren.org/",,"https://pbs.twimg.com/profile_banners/2346369049/1425269967","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/483466090270314496/nV2G34VS_normal.jpeg"
